WorkOrderID,EvalQuestTxt,EvalQuestValTxt,LocationName,City,State,SignDate,JobID,JobCategoryID,ProgramType,CustomerName,PrimaryTechnicianID,DistrictName,WOStatusID,Revenue,Expense,GP
240514-209,Did Contractors Clean Up All Work Areas?,Yes,Bank of America NCW-702,CARY,NC,2024-05-30 13:54:16,HXX1600,LRM,GMRSGN,JLL / Bank of America,RBagley,District 3,PBNTE,0,-235.91,-235.91
240514-209,Did Contractors Employees Cooperate with You?,Yes,Bank of America NCW-702,CARY,NC,2024-05-30 13:54:16,HXX1600,LRM,GMRSGN,JLL / Bank of America,RBagley,District 3,PBNTE,0,-235.91,-235.91
240514-209,Overall Performance Was:,Excellent,Bank of America NCW-702,CARY,NC,2024-05-30 13:54:16,HXX1600,LRM,GMRSGN,JLL / Bank of America,RBagley,District 3,PBNTE,0,-235.91,-235.91
240514-209,Was Contractors Quality of Work Satisfactory?,Yes,Bank of America NCW-702,CARY,NC,2024-05-30 13:54:16,HXX1600,LRM,GMRSGN,JLL / Bank of America,RBagley,District 3,PBNTE,0,-235.91,-235.91
240528-190,Did Contractors Employees Cooperate with You?,Yes,Direct Supply Inc 18270 Brookdale Pinehurst,PINEHURST,NC,2024-05-30 13:54:48,SXX0023,EBR,SERVIC,Direct Supply Inc,COHunter,,HSCHED,0,-188.92,-188.92
240528-190,Was Contractors Quality of Work Satisfactory?,Yes,Direct Supply Inc 18270 Brookdale Pinehurst,PINEHURST,NC,2024-05-30 13:54:48,SXX0023,EBR,SERVIC,Direct Supply Inc,COHunter,,HSCHED,0,-188.92,-188.92
240528-190,Overall Performance Was:,Excellent,Direct Supply Inc 18270 Brookdale Pinehurst,PINEHURST,NC,2024-05-30 13:54:48,SXX0023,EBR,SERVIC,Direct Supply Inc,COHunter,,HSCHED,0,-188.92,-188.92
240528-190,Did Contractors Clean Up All Work Areas?,Yes,Direct Supply Inc 18270 Brookdale Pinehurst,PINEHURST,NC,2024-05-30 13:54:48,SXX0023,EBR,SERVIC,Direct Supply Inc,COHunter,,HSCHED,0,-188.92,-188.92
240509-217,Was Contractors Quality of Work Satisfactory?,Yes,TJ MAXX 1080235,Clearwater,FL,2024-05-30 13:55:24,SXX0020,EBR,TJUPSR,"THE TJX COMPANIES, INC",RGrandinet,,POSTED,379,-183.35,195.65
240509-217,Overall Performance Was:,Excellent,TJ MAXX 1080235,Clearwater,FL,2024-05-30 13:55:24,SXX0020,EBR,TJUPSR,"THE TJX COMPANIES, INC",RGrandinet,,POSTED,379,-183.35,195.65
240509-217,Did Contractors Employees Cooperate with You?,Yes,TJ MAXX 1080235,Clearwater,FL,2024-05-30 13:55:24,SXX0020,EBR,TJUPSR,"THE TJX COMPANIES, INC",RGrandinet,,POSTED,379,-183.35,195.65
240509-217,Did Contractors Clean Up All Work Areas?,Yes,TJ MAXX 1080235,Clearwater,FL,2024-05-30 13:55:24,SXX0020,EBR,TJUPSR,"THE TJX COMPANIES, INC",RGrandinet,,POSTED,379,-183.35,195.65
240516-124,Was Contractors Quality of Work Satisfactory?,Yes,Bank of America CA8-133,Tarzana,CA,2024-05-30 13:56:29,HXX1600,LRM,GMRLE,Cushman&Wakefield / BOA,AValenzuel,District 13,POSTED,314.6,-119.34,195.26
240516-124,Overall Performance Was:,Excellent,Bank of America CA8-133,Tarzana,CA,2024-05-30 13:56:29,HXX1600,LRM,GMRLE,Cushman&Wakefield / BOA,AValenzuel,District 13,POSTED,314.6,-119.34,195.26
240516-124,Did Contractors Employees Cooperate with You?,Yes,Bank of America CA8-133,Tarzana,CA,2024-05-30 13:56:29,HXX1600,LRM,GMRLE,Cushman&Wakefield / BOA,AValenzuel,District 13,POSTED,314.6,-119.34,195.26
240516-124,Did Contractors Clean Up All Work Areas?,Yes,Bank of America CA8-133,Tarzana,CA,2024-05-30 13:56:29,HXX1600,LRM,GMRLE,Cushman&Wakefield / BOA,AValenzuel,District 13,POSTED,314.6,-119.34,195.26
240529-119,Did Contractors Employees Cooperate with You?,Yes,Lidl 1445,MARIETTA,GA,2024-05-30 14:00:49,SXX1023,LBR,LI,Lidl US Operations,RSSmith,District 4,PCA,0,-156.94,-156.94
240529-119,Was Contractors Quality of Work Satisfactory?,Yes,Lidl 1445,MARIETTA,GA,2024-05-30 14:00:49,SXX1023,LBR,LI,Lidl US Operations,RSSmith,District 4,PCA,0,-156.94,-156.94
240529-119,Did Contractors Clean Up All Work Areas?,Yes,Lidl 1445,MARIETTA,GA,2024-05-30 14:00:49,SXX1023,LBR,LI,Lidl US Operations,RSSmith,District 4,PCA,0,-156.94,-156.94
240529-119,Overall Performance Was:,Excellent,Lidl 1445,MARIETTA,GA,2024-05-30 14:00:49,SXX1023,LBR,LI,Lidl US Operations,RSSmith,District 4,PCA,0,-156.94,-156.94
240514-182,Was Contractors Quality of Work Satisfactory?,Yes,Bank of America GA7-640,MARIETTA,GA,2024-05-30 14:08:14,HXX1600,LRM,GMRLE,JLL / Bank of America,PDurrett,District 4,POSTED,510.63,-213.84,296.79
240514-182,Overall Performance Was:,Good,Bank of America GA7-640,MARIETTA,GA,2024-05-30 14:08:14,HXX1600,LRM,GMRLE,JLL / Bank of America,PDurrett,District 4,POSTED,510.63,-213.84,296.79
240514-182,Did Contractors Employees Cooperate with You?,Yes,Bank of America GA7-640,MARIETTA,GA,2024-05-30 14:08:14,HXX1600,LRM,GMRLE,JLL / Bank of America,PDurrett,District 4,POSTED,510.63,-213.84,296.79
240514-182,Did Contractors Clean Up All Work Areas?,Yes,Bank of America GA7-640,MARIETTA,GA,2024-05-30 14:08:14,HXX1600,LRM,GMRLE,JLL / Bank of America,PDurrett,District 4,POSTED,510.63,-213.84,296.79
240522-088,Did Contractors Employees Cooperate with You?,Yes,Staples 1901,ORLANDO,FL,2024-05-30 14:16:18,B240067,ERO,ST011,Staples Facilities Dept,MEnz,,POSTED,655,-142.98,512.02
240522-088,Was Contractors Quality of Work Satisfactory?,Yes,Staples 1901,ORLANDO,FL,2024-05-30 14:16:18,B240067,ERO,ST011,Staples Facilities Dept,MEnz,,POSTED,655,-142.98,512.02
240522-088,Did Contractors Clean Up All Work Areas?,Yes,Staples 1901,ORLANDO,FL,2024-05-30 14:16:18,B240067,ERO,ST011,Staples Facilities Dept,MEnz,,POSTED,655,-142.98,512.02
240522-088,Overall Performance Was:,Excellent,Staples 1901,ORLANDO,FL,2024-05-30 14:16:18,B240067,ERO,ST011,Staples Facilities Dept,MEnz,,POSTED,655,-142.98,512.02
240425-385,Was Contractors Quality of Work Satisfactory?,Yes,Publix Super Markets 1422,TIFTON,GA,2024-05-30 14:19:32,HXX1500,LRM,PBLM-I,Publix Super Markets,KGudith,District 4,POSTED,502.94,-212.2,290.74
240425-385,Did Contractors Employees Cooperate with You?,Yes,Publix Super Markets 1422,TIFTON,GA,2024-05-30 14:19:32,HXX1500,LRM,PBLM-I,Publix Super Markets,KGudith,District 4,POSTED,502.94,-212.2,290.74
240425-385,Overall Performance Was:,Excellent,Publix Super Markets 1422,TIFTON,GA,2024-05-30 14:19:32,HXX1500,LRM,PBLM-I,Publix Super Markets,KGudith,District 4,POSTED,502.94,-212.2,290.74
240425-385,Did Contractors Clean Up All Work Areas?,Yes,Publix Super Markets 1422,TIFTON,GA,2024-05-30 14:19:32,HXX1500,LRM,PBLM-I,Publix Super Markets,KGudith,District 4,POSTED,502.94,-212.2,290.74
240515-167,Overall Performance Was:,Excellent,Walmart Supercenter 2234,ROME,NY,2024-05-30 14:22:32,SXX1022,LBR,LE,WAL-MART STORES,BWood,District 1,POSTED,278.12,-152.3,125.82
240515-167,Did Contractors Employees Cooperate with You?,Yes,Walmart Supercenter 2234,ROME,NY,2024-05-30 14:22:32,SXX1022,LBR,LE,WAL-MART STORES,BWood,District 1,POSTED,278.12,-152.3,125.82
240515-167,Was Contractors Quality of Work Satisfactory?,Yes,Walmart Supercenter 2234,ROME,NY,2024-05-30 14:22:32,SXX1022,LBR,LE,WAL-MART STORES,BWood,District 1,POSTED,278.12,-152.3,125.82
240515-167,Did Contractors Clean Up All Work Areas?,Yes,Walmart Supercenter 2234,ROME,NY,2024-05-30 14:22:32,SXX1022,LBR,LE,WAL-MART STORES,BWood,District 1,POSTED,278.12,-152.3,125.82
240331-132,Did Contractors Employees Cooperate with You?,Yes,THE HOME DEPOT 2612,HYANNIS,MA,2024-05-30 14:32:29,B240023,ERO,HC03,HOME DEPOT USA,NJewell,District 1,RVWBLL,0,-195.62,-195.62
240331-132,Did Contractors Clean Up All Work Areas?,Yes,THE HOME DEPOT 2612,HYANNIS,MA,2024-05-30 14:32:29,B240023,ERO,HC03,HOME DEPOT USA,NJewell,District 1,RVWBLL,0,-195.62,-195.62
240331-132,Was Contractors Quality of Work Satisfactory?,Yes,THE HOME DEPOT 2612,HYANNIS,MA,2024-05-30 14:32:29,B240023,ERO,HC03,HOME DEPOT USA,NJewell,District 1,RVWBLL,0,-195.62,-195.62
240331-132,Overall Performance Was:,Excellent,THE HOME DEPOT 2612,HYANNIS,MA,2024-05-30 14:32:29,B240023,ERO,HC03,HOME DEPOT USA,NJewell,District 1,RVWBLL,0,-195.62,-195.62
240522-106,Overall Performance Was:,Excellent,Sams Club 6667,YPSILANTI,MI,2024-05-30 14:34:44,SXX0021,EBR,WMTHRM,Sams Club,MTaylor,District 7,POSTED,624.74,-212.89,411.85
240519-029,Did Contractors Employees Cooperate with You?,Yes,THE HOME DEPOT 2577,PARKVILLE,MD,2024-05-30 14:35:38,B240023,ERO,HC03,HOME DEPOT USA,IWashingto,District 2,RVWBLL,0,-173.88,-173.88
240519-029,Did Contractors Clean Up All Work Areas?,Yes,THE HOME DEPOT 2577,PARKVILLE,MD,2024-05-30 14:35:38,B240023,ERO,HC03,HOME DEPOT USA,IWashingto,District 2,RVWBLL,0,-173.88,-173.88
240519-029,Was Contractors Quality of Work Satisfactory?,Yes,THE HOME DEPOT 2577,PARKVILLE,MD,2024-05-30 14:35:38,B240023,ERO,HC03,HOME DEPOT USA,IWashingto,District 2,RVWBLL,0,-173.88,-173.88
240519-029,Overall Performance Was:,Excellent,THE HOME DEPOT 2577,PARKVILLE,MD,2024-05-30 14:35:38,B240023,ERO,HC03,HOME DEPOT USA,IWashingto,District 2,RVWBLL,0,-173.88,-173.88
240528-118,Did Contractors Clean Up All Work Areas?,Yes,Ferguson 1168,LYNDON,KY,2024-05-30 14:39:35,SXX0021,EBR,SERVIC,FERGUSON ENTERPRISES,RDunn,District 7,POSTED,170,-90.32,79.68
240528-118,Overall Performance Was:,Excellent,Ferguson 1168,LYNDON,KY,2024-05-30 14:39:35,SXX0021,EBR,SERVIC,FERGUSON ENTERPRISES,RDunn,District 7,POSTED,170,-90.32,79.68
240528-118,Was Contractors Quality of Work Satisfactory?,Yes,Ferguson 1168,LYNDON,KY,2024-05-30 14:39:35,SXX0021,EBR,SERVIC,FERGUSON ENTERPRISES,RDunn,District 7,POSTED,170,-90.32,79.68
240528-118,Did Contractors Employees Cooperate with You?,Yes,Ferguson 1168,LYNDON,KY,2024-05-30 14:39:35,SXX0021,EBR,SERVIC,FERGUSON ENTERPRISES,RDunn,District 7,POSTED,170,-90.32,79.68
240522-028,Did Contractors Employees Cooperate with You?,Yes,Staples 1647,Manassas,VA,2024-05-30 14:45:45,B240067,ERO,ST011,Staples Facilities Dept,CDew,District 2,POSTED,655,-302.25,352.75
240522-028,Did Contractors Clean Up All Work Areas?,Yes,Staples 1647,Manassas,VA,2024-05-30 14:45:45,B240067,ERO,ST011,Staples Facilities Dept,CDew,District 2,POSTED,655,-302.25,352.75
240522-028,Overall Performance Was:,Excellent,Staples 1647,Manassas,VA,2024-05-30 14:45:45,B240067,ERO,ST011,Staples Facilities Dept,CDew,District 2,POSTED,655,-302.25,352.75
240522-028,Was Contractors Quality of Work Satisfactory?,Yes,Staples 1647,Manassas,VA,2024-05-30 14:45:45,B240067,ERO,ST011,Staples Facilities Dept,CDew,District 2,POSTED,655,-302.25,352.75
240527-006,Was Contractors Quality of Work Satisfactory?,Yes,Ryder 841,FLETCHER,NC,2024-05-30 14:45:49,SXX0023,EBR,SERVIC,JLL / Ryder,JFrancis,District 3,HSCHED,0,-137.8,-137.8
240527-006,Did Contractors Employees Cooperate with You?,Yes,Ryder 841,FLETCHER,NC,2024-05-30 14:45:49,SXX0023,EBR,SERVIC,JLL / Ryder,JFrancis,District 3,HSCHED,0,-137.8,-137.8
240527-006,Did Contractors Clean Up All Work Areas?,Yes,Ryder 841,FLETCHER,NC,2024-05-30 14:45:49,SXX0023,EBR,SERVIC,JLL / Ryder,JFrancis,District 3,HSCHED,0,-137.8,-137.8
240527-006,Overall Performance Was:,Excellent,Ryder 841,FLETCHER,NC,2024-05-30 14:45:49,SXX0023,EBR,SERVIC,JLL / Ryder,JFrancis,District 3,HSCHED,0,-137.8,-137.8
240528-065,Did Contractors Employees Cooperate with You?,Yes,Murphy USA 7810,PORT ARTHUR,TX,2024-05-30 14:49:33,SXX0024,EBR,SERVIC,MURPHY OIL USA,JMolina,,HSCHED,0,-215.66,-215.66
240528-065,Did Contractors Clean Up All Work Areas?,Yes,Murphy USA 7810,PORT ARTHUR,TX,2024-05-30 14:49:33,SXX0024,EBR,SERVIC,MURPHY OIL USA,JMolina,,HSCHED,0,-215.66,-215.66
240528-065,Overall Performance Was:,Excellent,Murphy USA 7810,PORT ARTHUR,TX,2024-05-30 14:49:33,SXX0024,EBR,SERVIC,MURPHY OIL USA,JMolina,,HSCHED,0,-215.66,-215.66
240528-065,Was Contractors Quality of Work Satisfactory?,Yes,Murphy USA 7810,PORT ARTHUR,TX,2024-05-30 14:49:33,SXX0024,EBR,SERVIC,MURPHY OIL USA,JMolina,,HSCHED,0,-215.66,-215.66
240529-100,Did Contractors Employees Cooperate with You?,Yes,THE HOME DEPOT 1236,EAST SYRACUSE,NY,2024-05-30 14:49:58,SXX0022,EBR,SERVIC,HOME DEPOT USA,GBrutvan,District 1,POSTED,225.12,-171.97,53.15
240529-100,Did Contractors Clean Up All Work Areas?,Yes,THE HOME DEPOT 1236,EAST SYRACUSE,NY,2024-05-30 14:49:58,SXX0022,EBR,SERVIC,HOME DEPOT USA,GBrutvan,District 1,POSTED,225.12,-171.97,53.15
240529-100,Was Contractors Quality of Work Satisfactory?,Yes,THE HOME DEPOT 1236,EAST SYRACUSE,NY,2024-05-30 14:49:58,SXX0022,EBR,SERVIC,HOME DEPOT USA,GBrutvan,District 1,POSTED,225.12,-171.97,53.15
240529-100,Overall Performance Was:,Excellent,THE HOME DEPOT 1236,EAST SYRACUSE,NY,2024-05-30 14:49:58,SXX0022,EBR,SERVIC,HOME DEPOT USA,GBrutvan,District 1,POSTED,225.12,-171.97,53.15
240527-087,Overall Performance Was:,Excellent,Publix Super Markets 0541,SANDY SPRINGS,GA,2024-05-30 14:50:33,SXX1023,LBR,CASE,Publix Super Markets,LWatson,,POSTED,187.15,-35.2,151.95
240527-087,Did Contractors Employees Cooperate with You?,Yes,Publix Super Markets 0541,SANDY SPRINGS,GA,2024-05-30 14:50:33,SXX1023,LBR,CASE,Publix Super Markets,LWatson,,POSTED,187.15,-35.2,151.95
240527-087,Was Contractors Quality of Work Satisfactory?,Yes,Publix Super Markets 0541,SANDY SPRINGS,GA,2024-05-30 14:50:33,SXX1023,LBR,CASE,Publix Super Markets,LWatson,,POSTED,187.15,-35.2,151.95
240527-087,Did Contractors Clean Up All Work Areas?,Yes,Publix Super Markets 0541,SANDY SPRINGS,GA,2024-05-30 14:50:33,SXX1023,LBR,CASE,Publix Super Markets,LWatson,,POSTED,187.15,-35.2,151.95
240415-004,Did Contractors Employees Cooperate with You?,Yes,LOWES 2421,Phoenix,AZ,2024-05-30 14:55:21,B240014,ERO,RO261,LOWES COMPANIES,TBowser,District 13,TOBILL,0,-880.71,-880.71
240415-004,Was Contractors Quality of Work Satisfactory?,Yes,LOWES 2421,Phoenix,AZ,2024-05-30 14:55:21,B240014,ERO,RO261,LOWES COMPANIES,TBowser,District 13,TOBILL,0,-880.71,-880.71
240415-004,Did Contractors Clean Up All Work Areas?,Yes,LOWES 2421,Phoenix,AZ,2024-05-30 14:55:21,B240014,ERO,RO261,LOWES COMPANIES,TBowser,District 13,TOBILL,0,-880.71,-880.71
240415-004,Overall Performance Was:,Excellent,LOWES 2421,Phoenix,AZ,2024-05-30 14:55:21,B240014,ERO,RO261,LOWES COMPANIES,TBowser,District 13,TOBILL,0,-880.71,-880.71
240409-016,Overall Performance Was:,Excellent,Family Dollar 26136,HADDON TWP,NJ,2024-05-30 15:01:03,SXX1022,LBR,EML,"DOLLAR TREE STORES, INC",CBrockel,,POSTED,1936.6,-1588.55,348.05
240409-016,Was Contractors Quality of Work Satisfactory?,Yes,Family Dollar 26136,HADDON TWP,NJ,2024-05-30 15:01:03,SXX1022,LBR,EML,"DOLLAR TREE STORES, INC",CBrockel,,POSTED,1936.6,-1588.55,348.05
240409-016,Did Contractors Clean Up All Work Areas?,Yes,Family Dollar 26136,HADDON TWP,NJ,2024-05-30 15:01:03,SXX1022,LBR,EML,"DOLLAR TREE STORES, INC",CBrockel,,POSTED,1936.6,-1588.55,348.05
240409-016,Did Contractors Employees Cooperate with You?,Yes,Family Dollar 26136,HADDON TWP,NJ,2024-05-30 15:01:03,SXX1022,LBR,EML,"DOLLAR TREE STORES, INC",CBrockel,,POSTED,1936.6,-1588.55,348.05
240528-034,Did Contractors Clean Up All Work Areas?,Yes,Publix Super Markets 1360,FAIRVIEW,TN,2024-05-30 15:02:11,SXX1023,LBR,LE,Publix Super Markets,JABrooks,District 3,PCA,0,-141.53,-141.53
240528-034,Did Contractors Employees Cooperate with You?,Yes,Publix Super Markets 1360,FAIRVIEW,TN,2024-05-30 15:02:11,SXX1023,LBR,LE,Publix Super Markets,JABrooks,District 3,PCA,0,-141.53,-141.53
240528-034,Overall Performance Was:,Excellent,Publix Super Markets 1360,FAIRVIEW,TN,2024-05-30 15:02:11,SXX1023,LBR,LE,Publix Super Markets,JABrooks,District 3,PCA,0,-141.53,-141.53
240528-034,Was Contractors Quality of Work Satisfactory?,Yes,Publix Super Markets 1360,FAIRVIEW,TN,2024-05-30 15:02:11,SXX1023,LBR,LE,Publix Super Markets,JABrooks,District 3,PCA,0,-141.53,-141.53
240514-154,Overall Performance Was:,Excellent,Bank of America FL2-766,PINELLAS PARK,FL,2024-05-30 15:07:56,HXX1600,LRM,GMRLE,JLL / Bank of America,RReichert,District 5,POSTED,291,-118.46,172.54
240514-154,Did Contractors Employees Cooperate with You?,Yes,Bank of America FL2-766,PINELLAS PARK,FL,2024-05-30 15:07:56,HXX1600,LRM,GMRLE,JLL / Bank of America,RReichert,District 5,POSTED,291,-118.46,172.54
240514-154,Did Contractors Clean Up All Work Areas?,Yes,Bank of America FL2-766,PINELLAS PARK,FL,2024-05-30 15:07:56,HXX1600,LRM,GMRLE,JLL / Bank of America,RReichert,District 5,POSTED,291,-118.46,172.54
240514-154,Was Contractors Quality of Work Satisfactory?,Yes,Bank of America FL2-766,PINELLAS PARK,FL,2024-05-30 15:07:56,HXX1600,LRM,GMRLE,JLL / Bank of America,RReichert,District 5,POSTED,291,-118.46,172.54
240524-156,Was Contractors Quality of Work Satisfactory?,Yes,Bank of America GA7-804,ATLANTA,GA,2024-05-30 15:14:53,SXX0023,EBR,SERVIC,JLL / Bank of America,JHarteau,District 4,POSTED,241.17,-187.32,53.85
240524-156,Did Contractors Clean Up All Work Areas?,Yes,Bank of America GA7-804,ATLANTA,GA,2024-05-30 15:14:53,SXX0023,EBR,SERVIC,JLL / Bank of America,JHarteau,District 4,POSTED,241.17,-187.32,53.85
240524-156,Overall Performance Was:,Excellent,Bank of America GA7-804,ATLANTA,GA,2024-05-30 15:14:53,SXX0023,EBR,SERVIC,JLL / Bank of America,JHarteau,District 4,POSTED,241.17,-187.32,53.85
240524-156,Did Contractors Employees Cooperate with You?,Yes,Bank of America GA7-804,ATLANTA,GA,2024-05-30 15:14:53,SXX0023,EBR,SERVIC,JLL / Bank of America,JHarteau,District 4,POSTED,241.17,-187.32,53.85
240517-168,Did Contractors Clean Up All Work Areas?,Yes,TJ MAXX 1080834,San Jose,CA,2024-05-30 15:21:09,SXX0025,EBR,TJXUPS,"THE TJX COMPANIES, INC",JCarvajal,,PMR,0,-196.05,-196.05
240517-168,Overall Performance Was:,Excellent,TJ MAXX 1080834,San Jose,CA,2024-05-30 15:21:09,SXX0025,EBR,TJXUPS,"THE TJX COMPANIES, INC",JCarvajal,,PMR,0,-196.05,-196.05
240517-168,Did Contractors Employees Cooperate with You?,Yes,TJ MAXX 1080834,San Jose,CA,2024-05-30 15:21:09,SXX0025,EBR,TJXUPS,"THE TJX COMPANIES, INC",JCarvajal,,PMR,0,-196.05,-196.05
240517-168,Was Contractors Quality of Work Satisfactory?,Yes,TJ MAXX 1080834,San Jose,CA,2024-05-30 15:21:09,SXX0025,EBR,TJXUPS,"THE TJX COMPANIES, INC",JCarvajal,,PMR,0,-196.05,-196.05
240522-020,Overall Performance Was:,Excellent,Staples 1617,CHICAGO,IL,2024-05-30 15:22:35,B240067,ERO,ST011,Staples Facilities Dept,JEverhart,District 8,POSTED,655,-116.59,538.41
240522-020,Did Contractors Employees Cooperate with You?,Yes,Staples 1617,CHICAGO,IL,2024-05-30 15:22:35,B240067,ERO,ST011,Staples Facilities Dept,JEverhart,District 8,POSTED,655,-116.59,538.41
240522-020,Did Contractors Clean Up All Work Areas?,Yes,Staples 1617,CHICAGO,IL,2024-05-30 15:22:35,B240067,ERO,ST011,Staples Facilities Dept,JEverhart,District 8,POSTED,655,-116.59,538.41
240522-020,Was Contractors Quality of Work Satisfactory?,Yes,Staples 1617,CHICAGO,IL,2024-05-30 15:22:35,B240067,ERO,ST011,Staples Facilities Dept,JEverhart,District 8,POSTED,655,-116.59,538.41
240322-084,Did Contractors Clean Up All Work Areas?,Yes,THE HOME DEPOT 4019,KLAMATH FALLS,OR,2024-05-30 15:27:34,HXX1200,LRM,HDE-R,HOME DEPOT USA,JBarton,District 11,PBNTE,0,-12456.52,-12456.52
240322-084,Was Contractors Quality of Work Satisfactory?,Yes,THE HOME DEPOT 4019,KLAMATH FALLS,OR,2024-05-30 15:27:34,HXX1200,LRM,HDE-R,HOME DEPOT USA,JBarton,District 11,PBNTE,0,-12456.52,-12456.52
240322-084,Overall Performance Was:,Excellent,THE HOME DEPOT 4019,KLAMATH FALLS,OR,2024-05-30 15:27:34,HXX1200,LRM,HDE-R,HOME DEPOT USA,JBarton,District 11,PBNTE,0,-12456.52,-12456.52
240322-084,Did Contractors Employees Cooperate with You?,Yes,THE HOME DEPOT 4019,KLAMATH FALLS,OR,2024-05-30 15:27:34,HXX1200,LRM,HDE-R,HOME DEPOT USA,JBarton,District 11,PBNTE,0,-12456.52,-12456.52
240514-112,Did Contractors Employees Cooperate with You?,Yes,Best Buy 230,GREENWOOD,IN,2024-05-30 15:31:11,SXX0021,EBR,SERVIC,Best Buy,MEWorkman,District 7,POSTED,1545,-1373.69,171.31
240514-112,Was Contractors Quality of Work Satisfactory?,Yes,Best Buy 230,GREENWOOD,IN,2024-05-30 15:31:11,SXX0021,EBR,SERVIC,Best Buy,MEWorkman,District 7,POSTED,1545,-1373.69,171.31
240514-112,Did Contractors Clean Up All Work Areas?,Yes,Best Buy 230,GREENWOOD,IN,2024-05-30 15:31:11,SXX0021,EBR,SERVIC,Best Buy,MEWorkman,District 7,POSTED,1545,-1373.69,171.31
240514-112,Overall Performance Was:,Excellent,Best Buy 230,GREENWOOD,IN,2024-05-30 15:31:11,SXX0021,EBR,SERVIC,Best Buy,MEWorkman,District 7,POSTED,1545,-1373.69,171.31
240331-129,Overall Performance Was:,Excellent,THE HOME DEPOT 1974,CHICAGO,IL,2024-05-30 15:32:07,B240023,ERO,HC03,HOME DEPOT USA,KMacfalda,District 8,APPROV,0,-65.39,-65.39
240526-144,Overall Performance Was:,Excellent,Publix Super Markets 1112,MABLETON,GA,2024-05-30 15:37:20,SXX1023,LBR,CASE,Publix Super Markets,LWatson,District 4,POSTED,227.55,-43.35,184.2
240526-144,Was Contractors Quality of Work Satisfactory?,Yes,Publix Super Markets 1112,MABLETON,GA,2024-05-30 15:37:20,SXX1023,LBR,CASE,Publix Super Markets,LWatson,District 4,POSTED,227.55,-43.35,184.2
240526-144,Did Contractors Clean Up All Work Areas?,Yes,Publix Super Markets 1112,MABLETON,GA,2024-05-30 15:37:20,SXX1023,LBR,CASE,Publix Super Markets,LWatson,District 4,POSTED,227.55,-43.35,184.2
240526-144,Did Contractors Employees Cooperate with You?,Yes,Publix Super Markets 1112,MABLETON,GA,2024-05-30 15:37:20,SXX1023,LBR,CASE,Publix Super Markets,LWatson,District 4,POSTED,227.55,-43.35,184.2
240528-046,Was Contractors Quality of Work Satisfactory?,Yes,Homegoods 1280846,Oak Creek,WI,2024-05-30 15:38:13,SXX0021,EBR,TJXUPS,"THE TJX COMPANIES, INC",DGalvez,,POSTED,241.5,-176.19,65.31
240528-046,Overall Performance Was:,Excellent,Homegoods 1280846,Oak Creek,WI,2024-05-30 15:38:13,SXX0021,EBR,TJXUPS,"THE TJX COMPANIES, INC",DGalvez,,POSTED,241.5,-176.19,65.31
240528-046,Did Contractors Employees Cooperate with You?,Yes,Homegoods 1280846,Oak Creek,WI,2024-05-30 15:38:13,SXX0021,EBR,TJXUPS,"THE TJX COMPANIES, INC",DGalvez,,POSTED,241.5,-176.19,65.31
240528-046,Did Contractors Clean Up All Work Areas?,Yes,Homegoods 1280846,Oak Creek,WI,2024-05-30 15:38:13,SXX0021,EBR,TJXUPS,"THE TJX COMPANIES, INC",DGalvez,,POSTED,241.5,-176.19,65.31
240522-013,Overall Performance Was:,Excellent,Staples 1565,Novi,MI,2024-05-30 15:40:07,B240067,ERO,ST011,Staples Facilities Dept,ROrr,District 7,POSTED,655,-144.9,510.1
240522-013,Was Contractors Quality of Work Satisfactory?,Yes,Staples 1565,Novi,MI,2024-05-30 15:40:07,B240067,ERO,ST011,Staples Facilities Dept,ROrr,District 7,POSTED,655,-144.9,510.1
240522-013,Did Contractors Clean Up All Work Areas?,Yes,Staples 1565,Novi,MI,2024-05-30 15:40:07,B240067,ERO,ST011,Staples Facilities Dept,ROrr,District 7,POSTED,655,-144.9,510.1
240522-013,Did Contractors Employees Cooperate with You?,Yes,Staples 1565,Novi,MI,2024-05-30 15:40:07,B240067,ERO,ST011,Staples Facilities Dept,ROrr,District 7,POSTED,655,-144.9,510.1
240426-181,Did Contractors Employees Cooperate with You?,Yes,Bank of America NC3-228,STATESVILLE,NC,2024-05-30 15:45:49,HXX1600,LRM,GMREOS,JLL / Bank of America,gmclaughli,District 3,POSTED,605.3,-55.69,549.61
240426-181,Overall Performance Was:,Excellent,Bank of America NC3-228,STATESVILLE,NC,2024-05-30 15:45:49,HXX1600,LRM,GMREOS,JLL / Bank of America,gmclaughli,District 3,POSTED,605.3,-55.69,549.61
